Gene	Score	STRING-combinedscore	ExAC-pRec	STRING-experimentalscore	ExAC-missensez-score	PhyloPat5'-UTR	STRING-textminingscore	Numberdonor/numbersynonymous	mRNAhalf-life->10h	lda_score
OR1L8	0.108052182872012	0	0.609181504769892	0	-0.639422810713888	0.188965	0	0	0	-0.871306734917838
OR1Q1	0.237741744994975	0	0.220537894853418	0	-0.151507356320011	0.440820895522388	0	0	0	-0.194735330340985
OR1B1	0.127975499474151	0	0.56686545959417	0	-0.371026923526975	0.285820895522388	0	0	0	-0.712041376213986
OR1L1	0.145919631860141	0	0.276543930447153	0	-1.13418055170611	0.187313432835821	0	0	0	-0.595771455844119
OR1L3	0.132579201498185	0	0.371032330644552	0	-1.27424203527063	0.234393034825871	0	0	0	-0.680191569182006
OR1L4	0.116632472970078	0	0.662856490262943	0	-0.319338516615738	0.295800995024876	0	0	0	-0.797877443237587
OR1L6	0.161054688445208	0	0.617807008458063	0	0.642849999261267	0.419268656716418	0	0	0	-0.511447376366841
OR5C1	0.168915742306655	0	0.371760618397653	0	-0.488300884364563	0.353845771144279	0	0	0	-0.471505521072401
PDCL	0.218935427852099	1	0.670323797794298	1	1.18555464590207	-0.066228855721393	1	0	0	-0.260399262084881
OR1K1	0.130307392193865	0	0.420704370680689	0	-0.620302647714971	0.15507	0	0	0	-0.695714785114301
RC3H2	0.94808086950645	0	4.37855078972274e-07	0	1.65815250186687	2.078	0	0	0	1.56746073975739
ZBTB6	0.25560900475265	0	0.62962636393985	0	1.65613350613864	0.538134328358209	1	0	0	-0.13721722483805
ZBTB26	0.170941333794023	0	0.879869577519644	0	1.76817065480412	0.624597014925373	0	0	0	-0.461584364226019
RABGAP1	0.622417686505759	0	2.00229672312506e-07	0	2.47673350914525	0.727557213930348	0	0	0	0.651631633870313
GPR21	0.120998826851392	0	0.778578241369907	0	0.227100649135863	0.392930348258706	0	0	0	-0.76348152995466
STRBP	0.92350024037293	1	9.75786795428208e-05	1	3.18787587154853	1.004205	0	0	0	1.42549515330285
CRB2	0.322819485648991	6	0.997413513994272	0	1.64110684788375	-0.0801116751269036	3	0.0118577028230424	0	0.0488406281618599
DENND1A	0.403006753208274	0	0.0955245428573144	0	1.31309549313222	0.0232139303482587	3	0.00456620796063563	0	0.231820996094988
LHX2	0.999998819706757	8	0.0530289120582877	3	4.58643757870562	1.83335323383085	3	0	0	4.26846102599186
NEK6	0.480004139985965	2	0.355593089530199	0	1.9623252323796	0.183661691542289	3	0.0147058607266754	0	0.38617196203225
PSMB7	0.479864378297762	3	0.0585058226349532	0	0.885798975561159	0.0299154228855721	1	0	0	0.385903398283098
GPR144	0.0489165857401417	0	0.488379858859653	0	-2.28076261872002	-1	0	0.0357142431973295	0	-2.17270998670252
NR5A1	0.996678332879705	8	0.05230130074586	3	2.87421474220404	0.406542288557214	3	0	1	2.41912361829672
NR6A1	0.558522728916544	0	0.00767966192775224	0	1.69277338886881	1.0094328358209	2	0	1	0.533449901182579
OLFML2A	0.0836591451135503	0	0.877871093665085	0	-0.449759667191968	0.304174129353234	0	0.0138888792438339	0	-1.14236261289312
WDR38	0.191729039546935	3	0.825284033708321	0	0.00235191308350817	0.416024875621891	3	0.052631486611427	0	-0.367294393530323
RPL35	0.93700863303692	6	0.456078588762101	2	2.40125318660176	0.249358208955224	3	0.0270269539812055	0	1.49776768446452
ARPC5L	0.382853965805372	0	0.216931774383467	0	0.888832892301326	0.731919191919192	0	0	0	0.188565329989533
GOLGA1	0.101641095233446	1	0.993885174371972	0	0.597019021654649	0.33292385786802	2	0.0505049994898995	0	-0.93220211614046
SCAI	0.648573494439075	0	0.000554710661865266	0	2.97927915302679	0.795333333333333	0	0.0103092677224044	0	0.700700412706891
PPP6C	0.807004771462888	1	0.0113866259687912	1	2.65471387002774	0.768890547263682	0	0.0156249755859756	0	1.03517414764929
RABEPK	0.0652518992896115	0	0.610129772583598	0	-1.38734811302687	0.0473532338308458	0	0.0499999166668056	0	-1.46975945807716
HSPA5	0.999370097873952	8	0.114258079592226	3	4.94817321070139	0.130099502487562	3	0.0116278934559378	0	2.86082743476587
GAPVD1	0.572788030091891	1	1.28405180617197e-07	1	1.77950656849842	0.289577114427861	0	0.0140186850379976	0	0.559783459552899
MAPKAP1	0.944691995980115	2	0.00026340111431083	1	2.94468289412822	0.46144	3	0	0	1.54488874070429
PBX3	0.977736802728259	8	0.406913109794788	0	2.18600611768246	1.01009452736318	3	0.0149253508576853	0	1.85283968587873
MVB12B	0.285292497453475	0	0.377655534484813	0	1.43919255527147	0.535	0	0	0	-0.0500038580410182
ZBTB43	0.786995978295361	0	0.121434588126222	0	2.75380430239156	1.27598507462687	0	0	0	0.98668618322854
ZBTB34	0.773313321862919	0	0.169623600974739	0	3.00167169185907	1.06584	1	0	0	0.955049318129361
RALGPS1	0.755608119016017	0	0.000143119441811166	0	2.971616600389	0.9748	0	0	0	0.91563531429733
ANGPTL2	0.21772389855888	2	0.815223036145592	0	1.91300910333079	0.666044776119403	2	0	1	-0.264836262375691
GARNL3	0.175405426058317	0	0.978912914732752	0	2.08892822602368	1.02422388059701	0	0.0304568373315547	0	-0.440217045842215
SLC2A8	0.112670608621396	0	0.755640875698136	0	0.212067562642219	0.090040404040404	1	0	0	-0.830749805621892
ZNF79	0.144319113610642	4	0.960225591584617	0	-0.367404106915154	-0.232960199004975	3	0.0106382865550143	0	-0.605347322878779
RPL12	0.872803286773929	7	0.820955364798705	3	1.45747028580133	0.0164228855721393	3	0.030302938475944	0	1.22275796976328
LRSAM1	0.125087633711961	5	0.99983709750114	0	0.0590900884183264	-0.0363233830845771	3	0.0694443962191693	0	-0.732843621399386
FAM129B	0.432563512329326	3	0.903283319366944	1	0.972797694910049	0.332515	3	0.00632910991828486	0	0.292827066914065
STXBP1	0.997431436446445	5	0.000117056716057476	2	5.22205055973539	0.492039800995025	3	0.0210526094183059	0	2.4901302438579
C9orf117	0.0770913186711944	0	0.688093184049383	0	0.356458574344659	0.173572139303483	0	0.0561797121576268	0	-1.24054849759157
PTRH1	0.0816748836357276	0	0.690017465619195	0	-0.378963997922685	0.32664	0	0.0476189342406328	0	-1.17044957269794
TTC16	0.303185703126613	3	0.551365808960104	0	-0.0508722697569019	0.137139303482587	3	0.0129032174817952	0	-0.00150544079157248
TOR2A	0.08311451007178	0	0.866190879199818	0	0.0352023124585913	0.165865671641791	0	0.0120481782552069	0	-1.14994858352465
SH2D3C	0.321793317241558	1	0.996381627958924	0	2.03304671221625	0.773398009950249	3	0.0128205046022406	0	0.0462760361750472
CDK9	0.959945598159884	8	0.785487886318718	3	2.74371384605765	-0.0973681592039801	3	0.0103092677224044	0	1.65802254016043
FPGS	0.077520493851688	0	0.988716023195936	0	2.58049685317349	-0.0772985074626866	0	0.0317460065507884	0	-1.23364311123611
AK1	0.222415006569849	4	0.339455084388276	0	0.600719056657587	-0.03268	3	0.0238094671203164	1	-0.247803405006259
ST6GALNAC6	0.068300465224552	0	0.912791918833428	0	1.69683951351933	0.199970149253731	0	0.00952380045352338	1	-1.40205417148592
ST6GALNAC4	0.0819574428149619	0	0.887720397654868	0	0.758402205415221	0.0476417910447761	0	0.0135134952520334	0	-1.16637303200225
PIP5KL1	0.52942779830681	5	0.411242567755845	0	1.24117452777483	0.461565	3	0.0652172495277184	0	0.479509828749727
DPM2	0.0629474608497712	0	0.741157528259661	0	0.946851035784937	-0.0347462686567164	1	0.030302938475944	1	-1.5265802776872
FAM102A	0.241184574528785	0	0.568148523887247	0	1.80353241799376	0.480425	1	0.0117646920415388	0	-0.183312656718922
NAIF1	0.202177755470953	0	0.763902249949659	0	2.89289969538858	0.425135	0	0	0	-0.324325451088162
SLC25A25	0.35865117321466	0	0.0266913243626327	0	2.44734013824992	0.0555124378109453	1	0.014814803840886	0	0.134435587888243
PTGES2	0.109559940961132	2	0.714577908279099	0	1.05547984875784	-0.34878	0	0	0	-0.857784185058585
AL590708.2	0.0611662155010938	0	0.5	0	0	-1	0	0	0	-1.57463261096988
LCN2	0.0571867614089365	0	0.718566244193382	0	-1.14725254601901	-0.065	2	0.0967738813745762	0	-1.69958899054133
C9orf16	0.148379466228592	0	0.471952482304679	0	0.329606557761574	0.189278606965174	0	0	0	-0.581319017475651
CIZ1	0.60239665647342	2	0.00690422192780482	0	0.909863060135095	0.212587064676617	3	0.0152671639181955	0	0.614462539447273
GOLGA2	0.602821793616946	2	0.00507443122922103	2	0.451948329852872	0.195029850746269	0	0.0303030119375685	0	0.615249446531149
SWI5	0.0943281412220413	1	0.91941972252074	1	-0.0642064459402415	-0.0938009950248756	0	0.0178571109694447	0	-1.00953491939007
TRUB2	0.0640694106615946	0	0.876799061942332	0	0.172074467522725	-0.155975124378109	0	0.0266666311111585	0	-1.49823212071512
COQ4	0.0541732627763653	0	0.796875920822841	0	1.20056970259	0.024765	0	0.053333262222317	1	-1.81878525371023
URM1	0.122205568131004	0	0.481990414337659	0	-0.149591198294987	0.717542288557214	0	0	1	-0.75428821635944
CERCAM	0.0779546880119951	0	0.977379235074904	0	-0.348234452084712	0.264177304964539	0	0.00909090082645379	0	-1.22673347091166
ODF2	0.159075440069543	2	0.634105565886238	0	2.0012199973116	0.06884	0	0.0280898718596225	0	-0.521888413104439
GLE1	0.106082317525981	1	0.998327205835792	0	1.01485511564661	0.0315174129353234	2	0.0217391068053187	0	-0.889412095758869
SET	0.990266018949694	4	0.0365641828939204	2	3.11341856657522	0.89136815920398	3	0.0465115197406518	0	2.10914175767861
PKN3	0.058689362367559	1	0.986814952280164	0	1.03076945156432	0.043485	1	0.0406976507571798	1	-1.64901835975623
ZDHHC12	0.0797753427502593	0	0.846906149668528	0	0.0899565105577297	-0.05251	0	0	0	-1.19855984229863
ZER1	0.695266647512954	1	0.00123093359677597	0	4.37985979989537	0.425313432835821	0	0.00719423942860473	0	0.790797712754933
TBC1D13	0.136089210098175	0	0.387905371746891	0	1.99262224963878	0.298203980099502	0	0	1	-0.656908390532896
ENDOG	0.0876084202830405	1	0.503907606066843	0	0.546659813448719	0.1931592039801	2	0.0588231833930389	1	-1.08991151638053
C9orf114	0.0819513827436431	0	0.893739876741256	0	1.35539888461247	0.0650248756218905	0	0.026315754847691	0	-1.1664601866206
CCBL1	0.0592217660763201	0	0.436095607515433	0	-0.0844302054924777	-0.0965273631840796	1	0.0602408912760346	1	-1.63217112016963
LRRC8A	0.98303349431103	5	0.0837780854423358	0	4.51905106237653	0.633726368159204	3	0	0	1.93905594946511
PHYHD1	0.0949912868384651	0	0.0648452696880844	0	-0.191211847402389	-0.0400099502487562	0	0.0131578774238455	1	-1.00212467978345
RP11-101E3.5	0.0611662155010938	0	0.5	0	0	-1	0	0	0	-1.57463261096988
DOLK	0.107109166546732	0	0.924510652300583	0	1.33796768807787	0.225487562189055	0	0	0	-0.879910729172996
NUP188	0.518763398968117	4	0.0129206926543463	1	0.270972950538682	0.460532338308458	0	0.00369003553873227	1	0.459598259543393
SH3GLB2	0.190284601726694	5	0.627566211221342	1	0.60676678555312	0.305756218905473	0	0.037974635475145	1	-0.373446693588402
FAM73B	0.0820366338677181	0	0.994498454741951	0	1.13342525477673	0.0555273631840796	0	0.00666666222222518	0	-1.16523522657685
DOLPP1	0.365241829858472	0	0.394067235690615	0	2.18717409234712	0.67133	0	0	0	0.149436653178177
CRAT	0.0624248575617094	0	0.933730777995625	0	0.961549394916255	-0.102129353233831	0	0.0454545110193098	0	-1.54026933727761
PPP2R4	0.603720130109095	1	0.0160674815599191	1	1.77394746833298	0.33526368159204	3	0	1	0.61691249313815
IER5L	0.551187702985161	0	0.167138219576968	0	3.36627743213174	0.612363184079602	0	0	0	0.51988991182718
C9orf50	0.279984230870659	0	0.0729074223291746	0	1.20431882425571	0.143245	0	0	0	-0.064936056113469
NTMT1	0.136953246237432	0	0.558711476432485	0	1.30305936762886	0.02781592039801	0	0	0	-0.651301429048537
ASB6	0.0752897619963237	0	0.877108791205548	0	1.17546370078942	-0.22751	0	0.00900900089279199	0	-1.27039608709037
PRRX2	0.423883430661842	1	0.619908185697086	1	1.09205696644879	0.20565671641791	3	0	0	0.275177735026746
PTGES	0.110898856167063	0	0.344008450213196	0	1.06094496750086	-0.200353233830846	2	0	1	-0.846008914866923
TOR1B	0.783969703858225	3	0.25394962265702	1	1.11055604791371	0.246159203980099	3	0	0	0.979591263115869
C9orf78	0.0943658041418056	0	0.876685774648724	0	2.32349750672569	0.0300845771144279	1	0.042553100950849	0	-1.0091117534446
USP20	0.252901582897904	3	0.998104308862935	2	1.42818774555957	-0.191199004975124	1	0.0102040764264916	0	-0.145663527298848
FNBP1	0.759179236837294	2	0.153697482434704	2	0.912141476032368	0.22644776119403	1	0	0	0.923459762636451
GPR107	0.120657392379729	0	0.160845028263222	0	0.795690704482389	0.138830845771144	1	0.0253164236500966	1	-0.766106458995822
AL360004.1	0.0611662155010938	0	0.5	0	0	-1	0	0	0	-1.57463261096988
NCS1	0.580659313726863	0	0.0526013827102496	0	2.94453421279816	0.608099502487562	0	0	0	0.574306204908016
HMCN2	0.0574797277849339	0	0.5	0	0	-1	0	0.0152284186657773	0	-1.68934835277026
AL354898.1	0.0611662155010938	0	0.5	0	0	-1	0	0	0	-1.57463261096988
ASS1	0.134629735365775	3	0.992797603934801	1	0.679986971715517	0.164840796019901	3	0.0322580298300755	1	-0.666489433712627
FUBP3	0.689788728278386	1	0.13731986124344	0	2.23248318318485	0.384820895522388	3	0	0	0.780004520224301
PRDM12	0.191414559390956	0	0.682424386394444	0	3.83073285004785	0.719412935323383	0	0	1	-0.368629255899012
EXOSC2	0.0613673276142649	0	0.960095368921426	0	0.439007243274448	-0.0300597014925373	0	0.042553100950849	0	-1.56900204655157
ABL1	0.99953349945099	8	0.000117298571282097	3	2.66152082484223	0.403228855721393	3	0	0	2.93663114379538
QRFP	0.140254275421554	2	0.545758519930189	0	-0.785378434178199	0.0737661691542289	0	0	0	-0.630309893356116
FIBCD1	0.118711673462129	0	0.497591280316804	0	0.596265586892573	-0.27436815920398	1	0	0	-0.781270998840503
LAMC3	0.062894355629586	1	0.998888700472002	0	-0.26122138652063	-0.101890547263682	0	0.0293159513628823	0	-1.52795671312504
AIF1L	0.0618985724066235	0	0.820373270214336	0	0.34293997428955	0.182855	0	0.07999968000128	0	-1.55438930985924
NUP214	0.759619490299766	5	0.00615830711731106	2	-1.46216013778022	-0.17876	2	0.00773195677011424	0	0.924428550445634
FAM78A	0.222684483051397	0	0.496620200661865	0	2.44576528870709	0.24628855721393	0	0	0	-0.246836868148147
PPAPDC3	0.251959301315357	0	0.184694888617891	0	1.23926751134115	0.180945273631841	0	0	0	-0.148624622957386
PRRC2B	0.433114385176563	0	8.95673320439201e-07	0	-0.601852020085723	0.743004975124378	1	0.00697674256354824	0	0.293940319922951
POMT1	0.106344640273477	2	0.987387787093966	0	0.735965491433258	-0.11638	3	0.0402684293500474	0	-0.88697148539371
UCK1	0.0553194977140838	0	0.916158725889689	0	1.42522564657957	-0.163755	0	0.0153845917160127	1	-1.7700590923816
RAPGEF1	0.929833565937764	3	8.5250310716412e-05	1	2.8764125934903	0.176373134328358	3	0	0	1.45793821769638
MED27	0.125262343594151	3	0.954104443021125	0	1.65603238338843	-0.086335	2	0.0454544421489951	0	-0.731566086823144
NTNG2	0.358855817285428	0	0.170262871757257	0	4.33557097193919	0.19944	0	0.027777752057637	0	0.134904515590473
SETX	0.103313204240058	2	0.799750416187103	0	-1.76043806979661	-0.24565671641791	3	0.00757575566268796	0	-0.915755976270259
TTF1	0.0632515569885195	1	0.990450955142725	0	-1.02971147016954	-0.201651741293532	1	0.0229007458772932	0	-1.51876028909326
C9orf171	0.136354791578203	0	0.251420815997373	0	-0.331069133760396	-0.0807213930348259	0	0	0	-0.655179861159093
BARHL1	0.136039943941687	0	0.837398973178336	0	3.21695851200987	0.489243781094527	1	0	1	-0.65722953875299
DDX31	0.054417359529194	1	0.999194111289686	0	-0.13309106521927	-0.430004975124378	0	0.0355029375722263	0	-1.80799116227341
GTF3C4	0.105680960269903	0	0.979195682393008	0	3.53482626340639	-0.0619651741293532	0	0.00840335428289556	0	-0.89316424971068
AK8	0.224551589267268	3	0.384769812141322	0	-0.496627101162447	-0.0677462686567164	1	0	0	-0.240174663275997
C9orf9	0.130434268411372	0	0.747340403500775	0	-0.452688921004688	0.794328358208955	0	0.0227272210744976	0	-0.694838063299945
TSC1	0.999637557480174	6	2.16657875731271e-05	3	2.87193274057258	0.81397	3	0	0	2.99950992507834
GFI1B	0.0850007322648519	1	0.953485736343471	0	0.899261206144133	-0.10552736318408	1	0.0238094954648864	0	-1.12405460118368
GTF3C5	0.120715026151732	1	0.994420969191169	1	1.49592165861538	-0.152328358208955	0	0	0	-0.765662629097253
CEL	0.137160752257262	0	0.899541953717426	0	1.94129535870976	0.10507960199005	2	0.0108108049671325	0	-0.649961962808089
RALGDS	0.952005605129481	5	0.703257908626603	3	1.36003568811717	0.529995024875622	3	0.0100502462059064	0	1.59523567428584
GBGT1	0.090196657748411	0	0.573886649519179	0	-0.596808404335126	-0.133796019900497	1	0.0166666527777894	0	-1.05774311655854
OBP2B	0.0912046207631555	0	0.764684023377452	0	1.26345157715143	-0.194805970149254	0	0	0	-1.04564182441645
SURF6	0.14141645245433	2	0.765409974823326	0	0.806989303675279	-0.0112835820895522	1	0.0103092677224044	0	-0.623075936084521
MED22	0.0809456091338256	0	0.910460433393173	0	0.319949219661867	-0.156985	2	0.020833289930646	0	-1.18109415322782
RPL7A	0.990777828568017	7	0.0205773689274648	2	1.68681006907857	0.157318407960199	3	0	0	2.12527744485721
SURF2	0.105085079325351	0	0.177571115665227	0	-0.762652682344872	-0.258985074626866	2	0.0540539079624109	0	-0.898775570816768
SURF4	0.321737824899908	0	0.309302305063219	0	2.24637063843989	0.409179104477612	0	0	0	0.0461371512808746
C9orf96	0.0902160643245692	0	0.00827886579418216	0	-0.823632556777051	-0.668323383084577	1	0.0367646788495008	0	-1.05750794702638
REXO4	0.0971827509130358	1	0.789928484756698	1	0.357114630211111	-0.674532338308458	1	0	0	-0.9782290630618
ADAMTS13	0.189582970347235	3	0.998477307988055	0	1.9887626996639	-0.144845771144279	3	0.0118110189720398	0	-0.376454828953015
CACFD1	0.0621401354361543	0	0.724184596161631	0	-0.230850423962179	-0.612726368159204	0	0	0	-1.54786545213582
SLC2A6	0.0554931186446508	0	0.83502725282833	0	0.342660186950475	-0.00874626865671641	0	0.0201342146750237	1	-1.76308123575453
TMEM8C	0.0616275631783988	0	0.753779140830697	0	0.768070071040609	-0.072125	0	0.0727271404961082	0	-1.56179740340836
FAM163B	0.136362553587256	0	0.461566947770031	0	1.51581546176596	-0.151830845771144	0	0	0	-0.655129410706514
SARDH	0.0480071444726947	0	0.970614815411718	0	0.457007870931493	-0.686497512437811	0	0.0190476099773286	1	-2.40189929364148
VAV2	0.940777926265262	8	0.997475818982135	3	1.34676065224942	0.232666666666667	3	0.00485436657555021	0	1.52023811252245
BRD3	0.892778595769998	3	0.232945828884611	0	3.70819883787178	0.526522388059702	3	0	0	1.29344293480666
WDR5	0.997856848559352	8	0.00129781990676481	3	3.44894662364713	0.381273631840796	3	0	1	2.53949390489092
RXRA	0.983118420437298	4	0.0563501121736727	3	3.43234833350723	-0.140507462686567	3	0.00862068222354981	0	1.94062810932777
FCN2	0.0786822995674925	0	0.126502910314143	0	-0.718936908158095	-0.50248	0	0.0410958341152957	0	-1.2153222377782
FCN1	0.197570391654526	2	0.0252519862939865	2	-0.382238256963342	-0.530025	0	0.064102481919895	0	-0.342950759937192
OLFM1	0.527051606717069	1	0.0639473938490701	0	3.76766483071327	-0.0374726368159204	1	0	0	0.475081463696839
AL390778.1	0.0611662155010938	0	0.5	0	0	-1	0	0	0	-1.57463261096988
C9orf62	0.119546873345956	0	0.5	0	0	0.0403681592039801	0	0	0	-0.774718181510108
PPP1R26	0.164294437309472	0	0.0144524011876488	0	-0.0705251157543991	-0.247776119402985	0	0	0	-0.494699079233205
C9orf116	0.0708053472878751	0	0.604207600386382	0	0.334938197647285	-0.325960199004975	0	0.0312499023440552	0	-1.35157471792036
MRPS2	0.677157706543955	5	0.834025329431176	3	0.386335877398233	-0.291910447761194	3	0	0	0.755370311485804
LCN1	0.177012112632623	2	0.0731386976286887	1	-0.242193718844671	-0.292134328358209	2	0.0930230394813035	0	-0.432687344333176
OBP2A	0.153831411151282	1	0.405424902750989	0	0.3613531390145	-0.117318407960199	1	0.0124999843750195	0	-0.550365207581438
PAEP	0.135095538259319	3	0.81467678550802	1	0.359601403763945	-0.201910447761194	3	0.0789471606653667	0	-0.663416343849792
GLT6D1	0.0803858388441455	1	0.822952939172666	0	-1.8789390883731	-0.248990049751244	2	0	0	-1.18938814575801
LCN9	0.04880273996028	0	0.8756212944252	0	-0.71215706136908	-0.224810945273632	0	0.0277777006174983	1	-2.18744724408329
SOHLH1	0.0511810482021562	0	0.945098045674776	0	-1.43707644841712	-0.174925373134328	1	0	1	-1.97792568093486
KCNT1	0.0597338135617065	0	0.994649439299045	0	3.52244405015389	-0.25098	0	0.0167597718548123	1	-1.61643782607107
CAMSAP1	0.154444289910191	0	0.246334789932947	0	1.28674467696433	-0.197796019900498	0	0.00653594557648837	0	-0.546973796408019
UBAC1	0.248356578715988	1	0.134465915051248	0	0.52795617440525	-0.13626368159204	1	0	0	-0.160050900241511
NACC2	0.142292809755993	0	0.780024959507155	0	2.34396948079026	0.292039800995025	0	0.0121951070791377	0	-0.617673059333425
C9orf69	0.199574864759642	0	0.428788228765908	0	1.75306239851887	0.173666666666667	0	0	0	-0.334787392121924
LHX3	0.684632617308048	8	0.825870045098314	0	1.58022097989203	0.148019900497512	3	0	0	0.769907761965813
QSOX2	0.100987198551456	0	0.99154521375907	0	1.63970676873742	0.135293532338308	1	0.0142857040816399	0	-0.938749778510369
DKFZP434A062	0.0611662155010938	0	0.5	0	0	-1	0	0	0	-1.57463261096988
GPSM1	0.180996966758669	1	0.978725625665293	2	-0.14678232061318	0.068725	1	0.0060606023875137	0	-0.414361467702556
DNLZ	0.0753672775866642	0	0.579670541913603	0	-0.127092523731787	-0.250855721393035	0	0.0222221728396159	0	-1.26908205959387
CARD9	0.0939405749412267	0	0.0358146675831327	0	0.20979928718815	-0.296094527363184	2	0.0387596598762327	1	-1.01390580103234
SNAPC4	0.639831632918647	5	0.0404848754255853	2	-2.22924182950092	-0.305477611940298	3	0.025714278367349	0	0.684218248045183
SDCCAG3	0.0536218608368512	0	0.368767768467124	0	-2.23223455126113	-0.12328855721393	0	0.0333333055555787	1	-1.84411507349614
PMPCA	0.054173015325068	0	0.994287672345526	0	-0.144044597876587	-0.414208955223881	0	0.0201342146750237	0	-1.81879632089772
INPP5E	0.204307091650274	2	0.609370054221142	0	1.17282944014926	0.267238805970149	0	0.00799999360000512	0	-0.315879962092206
SEC16A	0.120534397030904	0	0.312992778594494	0	-2.04250991101618	0.20957	0	0.0018621970461458	0	-0.767054644887028
C9orf163	0.0878172389140417	0	0.704463942868828	0	0.847370909030105	-0.250557213930348	0	0	0	-1.08725506619989
EGFL7	0.197944504975574	3	0.00284449979109325	2	-0.362849487242478	-0.473547263681592	3	0.0833331944446759	1	-0.341419979377919
FAM69B	0.0758051244052222	0	0.841033065138851	0	-0.215900044942339	-0.0831741293532338	0	0	0	-1.26171125659033
LCN10	0.0504424532037172	0	0.750038109477071	0	-0.530517242943608	0.0307114427860696	0	0.0540539810081338	1	-2.0292846005035
LCN6	0.0482282037933131	0	0.312217510114771	0	-0.779926823835427	-0.432572139303483	0	0.0975607376567374	1	-2.28877010317122
LCN8	0.0530690687920609	0	0.84735211114697	0	-0.0761887512696343	-0.281781094527363	0	0.0624998046881103	0	-1.87098492473222
LCN15	0.0605983055662908	0	0.759177255896618	0	-0.0115159296927575	-0.147651741293532	0	0.0526314404435778	0	-1.59083948379686
TMEM141	0.0888872676681991	0	0.771783824382022	0	0.220820088037111	-0.0187860696517413	0	0	0	-1.07381411336892
RP11-216L13.17	0.0611662155010938	0	0.5	0	0	-1	0	0	0	-1.57463261096988
CCDC183	0.0611662155010938	0	0.5	0	0	-1	0	0	0	-1.57463261096988
RABL6	0.305480411929282	2	0.0294851965289995	0	-1.79291832647546	-0.173273631840796	3	0	0	0.0045246092488625
C9orf172	0.305353175822478	1	0.5	1	0	0.461850746268657	0	0	0	0.00419132010112377
PHPT1	0.0588455913778309	0	0.666022988593417	0	-0.179925600120035	-0.140303482587065	1	0.0232557598703259	1	-1.64402102136235
MAMDC4	0.0697420011625919	0	7.02181015239044e-07	0	-2.9503653441821	-0.479696517412935	0	0.0376712199756096	0	-1.37249712719826
EDF1	0.442705674191045	1	0.0907116196620351	1	2.41423787277583	0.10489552238806	2	0	1	0.313199504374057
TRAF2	0.996378361277071	8	0.0035188975992449	3	1.86378785141616	-0.141295	3	0	0	2.39499752950284
FBXW5	0.0821788826495995	1	0.0993645288954423	0	-2.72255492589654	-0.11828855721393	1	0.009389666953208	1	-1.16319654488174
C8G	0.0619178153419701	0	0.032163822002696	0	-1.37190797504765	-0.185905472636816	0	0.052631486611427	1	-1.55386690637525
LCN12	0.0553860558611	0	0.682638242648607	0	-0.267119454891132	-0.138666666666667	0	0.0166666388889352	1	-1.76737260894412
C9orf141	0.0611662155010938	0	0.5	0	0	-1	0	0	0	-1.57463261096988
PTGDS	0.0513734407136875	0	0.936341482528596	0	0.540205489161685	-0.0817213930348259	1	0.0483870187306149	1	-1.96564274121456
LCNL1	0.0508780648026827	0	0.587502001110178	0	0.113887838670885	-0.403199004975124	0	0.107142474491163	0	-1.99811945217068
C9orf142	0.0822004796787577	0	0.418549018394421	0	0.0835988638552169	-0.295597014925373	0	0.030302938475944	0	-1.16288759436805
CLIC3	0.116183896796904	2	0.396183145415676	1	1.65754136018919	-0.045592039800995	0	0.0555554012349966	1	-0.801516674348889
ABCA2	0.325329026317658	0	4.84271258842093e-07	0	5.36774103045514	0.0493383084577114	0	0.00144092198257608	1	0.0550833517428539
FUT7	0.341254539457246	1	0.0944487168361814	0	0.887759636098496	-0.304766169154229	3	0	0	0.0937875623198178
C9orf139	0.142796407006679	0	0.0679784252774632	0	-0.149482135024803	-0.0870646766169154	0	0.0232557598703259	0	-0.614588199685767
NPDC1	0.124287841183774	0	0.292982516778916	0	-0.740289856646673	-0.0527213930348259	0	0	0	-0.738724164290708
ENTPD2	0.120321395293381	3	0.529242473966343	0	-1.08475882934348	0.0220796019900498	3	0.0196078239138981	1	-0.768699982005642
SAPCD2	0.0804933879141772	0	0.881072946357922	0	0.80072391972503	0.0548955223880597	0	0.0188678889285115	0	-1.18778613028665
UAP1L1	0.0713650731743808	0	0.836502112257751	0	0.517807472557707	-0.154562189054726	1	0.0374999531250586	0	-1.34084120521032
AL807752.1	0.0611662155010938	0	0.5	0	0	-1	0	0	0	-1.57463261096988
DPP7	0.13121333362935	0	0.00393425904212887	0	-0.921977703114801	-0.340407960199005	2	0.0391061234044003	0	-0.689480292587176
GRIN1	0.999622899098979	4	0.0272909959305508	3	8.03562666546089	0.259643216080402	3	0.00571428244898146	0	2.98968165082361
LRRC26	0.709742822991	6	0.581893241025004	0	1.53827783085065	0.256281407035176	3	0	0	0.819682137188556
TMEM210	0.100239968797135	0	0.488459824632384	0	-0.471263206988645	-0.106921348314607	0	0	0	-0.94631463879347
ANAPC2	0.929897316260069	4	0.0127311595424454	2	3.51338121728646	-0.147651741293532	1	0	0	1.45827686345811
SSNA1	0.17908642610593	2	0.556053673727426	0	1.31743549513381	-0.0518557213930348	0	0	0	-0.423086857416141
TMEM203	0.235144393104418	0	0.426819944279032	0	2.6017145291675	0.176592039800995	0	0	0	-0.203468129497145
